id,sourceFile,sourceIndex,sourceType,section,domain,skill,difficulty,questionType,correctAnswer,reviewStatus,visibility,publicationStatus,severity,issues,warnings,governance,topicKey,skeletonKey
sat1590-math-037,sat-1590-elite-ai-bank.json,276,sat_1590,Math,Algebra,Linear equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,y-coordinate,v line in the xy plane has equation v #v # and passes through point v the v coordinate of v is # what is the v coordinate of v
sat1590-math-038,sat-1590-elite-ai-bank.json,277,sat_1590,Math,Algebra,Linear equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,y-coordinate,v line in the xy plane has equation v #v # and passes through point v the v coordinate of v is # what is the v coordinate of v
sat1590-math-039,sat-1590-elite-ai-bank.json,278,sat_1590,Math,Algebra,Linear equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,y-coordinate,v line in the xy plane has equation v #v # and passes through point v the v coordinate of v is # what is the v coordinate of v
sat1590-math-040,sat-1590-elite-ai-bank.json,279,sat_1590,Math,Algebra,Linear equations in two variables,Medium,student_produced_response,23,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,y-coordinate,v line in the xy plane has equation v #v # and passes through point v the v coordinate of v is # what is the v coordinate of v
sat1590-math-041,sat-1590-elite-ai-bank.json,280,sat_1590,Math,Algebra,Linear equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,y-coordinate,v line in the xy plane has equation v #v # and passes through point v the v coordinate of v is # what is the v coordinate of v
sat1590-math-042,sat-1590-elite-ai-bank.json,281,sat_1590,Math,Algebra,Linear equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,y-coordinate,v line in the xy plane has equation v #v # and passes through point v the v coordinate of v is # what is the v coordinate of v
sat1590-math-043,sat-1590-elite-ai-bank.json,282,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-044,sat-1590-elite-ai-bank.json,283,sat_1590,Math,Algebra,Linear functions,Hard,student_produced_response,3,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-045,sat-1590-elite-ai-bank.json,284,sat_1590,Math,Algebra,Linear functions,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-046,sat-1590-elite-ai-bank.json,285,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-047,sat-1590-elite-ai-bank.json,286,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-048,sat-1590-elite-ai-bank.json,287,sat_1590,Math,Algebra,Linear functions,Hard,student_produced_response,7,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-049,sat-1590-elite-ai-bank.json,288,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-050,sat-1590-elite-ai-bank.json,289,sat_1590,Math,Algebra,Linear functions,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-051,sat-1590-elite-ai-bank.json,290,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-052,sat-1590-elite-ai-bank.json,291,sat_1590,Math,Algebra,Linear functions,Hard,student_produced_response,5,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-053,sat-1590-elite-ai-bank.json,292,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-054,sat-1590-elite-ai-bank.json,293,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-055,sat-1590-elite-ai-bank.json,294,sat_1590,Math,Algebra,Linear functions,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-056,sat-1590-elite-ai-bank.json,295,sat_1590,Math,Algebra,Linear functions,Hard,student_produced_response,3,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-057,sat-1590-elite-ai-bank.json,296,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-058,sat-1590-elite-ai-bank.json,297,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-059,sat-1590-elite-ai-bank.json,298,sat_1590,Math,Algebra,Linear functions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-060,sat-1590-elite-ai-bank.json,299,sat_1590,Math,Algebra,Linear functions,Medium,student_produced_response,7,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,function,function v is linear the table gives two values v # # and v # # what is the slope of the graph of v v v
sat1590-math-061,sat-1590-elite-ai-bank.json,300,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-062,sat-1590-elite-ai-bank.json,301,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-063,sat-1590-elite-ai-bank.json,302,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-064,sat-1590-elite-ai-bank.json,303,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,student_produced_response,13,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-065,sat-1590-elite-ai-bank.json,304,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-066,sat-1590-elite-ai-bank.json,305,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-067,sat-1590-elite-ai-bank.json,306,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-068,sat-1590-elite-ai-bank.json,307,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,student_produced_response,25,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-069,sat-1590-elite-ai-bank.json,308,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-070,sat-1590-elite-ai-bank.json,309,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-071,sat-1590-elite-ai-bank.json,310,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-072,sat-1590-elite-ai-bank.json,311,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,student_produced_response,37,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-073,sat-1590-elite-ai-bank.json,312,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-074,sat-1590-elite-ai-bank.json,313,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-075,sat-1590-elite-ai-bank.json,314,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-076,sat-1590-elite-ai-bank.json,315,sat_1590,Math,Algebra,Systems of two linear equations in two variables,Hard,student_produced_response,49,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solution,the system v #v # and #v v # has solution v v what is the value of v v
sat1590-math-077,sat-1590-elite-ai-bank.json,316,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-078,sat-1590-elite-ai-bank.json,317,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-079,sat-1590-elite-ai-bank.json,318,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-080,sat-1590-elite-ai-bank.json,319,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Medium,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-081,sat-1590-elite-ai-bank.json,320,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-082,sat-1590-elite-ai-bank.json,321,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-083,sat-1590-elite-ai-bank.json,322,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-084,sat-1590-elite-ai-bank.json,323,sat_1590,Math,Algebra,Linear inequalities in one or two variables,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,describes,which of the following describes all v values for which #v # is greater than #
sat1590-math-085,sat-1590-elite-ai-bank.json,324,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-086,sat-1590-elite-ai-bank.json,325,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-087,sat-1590-elite-ai-bank.json,326,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-088,sat-1590-elite-ai-bank.json,327,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,6,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-089,sat-1590-elite-ai-bank.json,328,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-090,sat-1590-elite-ai-bank.json,329,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-091,sat-1590-elite-ai-bank.json,330,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-092,sat-1590-elite-ai-bank.json,331,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,6,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-093,sat-1590-elite-ai-bank.json,332,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-094,sat-1590-elite-ai-bank.json,333,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-095,sat-1590-elite-ai-bank.json,334,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-096,sat-1590-elite-ai-bank.json,335,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,6,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-097,sat-1590-elite-ai-bank.json,336,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-098,sat-1590-elite-ai-bank.json,337,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-099,sat-1590-elite-ai-bank.json,338,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-100,sat-1590-elite-ai-bank.json,339,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,student_produced_response,6,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-101,sat-1590-elite-ai-bank.json,340,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-104,sat-1590-elite-ai-bank.json,341,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,6,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-105,sat-1590-elite-ai-bank.json,342,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-108,sat-1590-elite-ai-bank.json,343,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,6,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-110,sat-1590-elite-ai-bank.json,344,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-112,sat-1590-elite-ai-bank.json,345,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,6,reviewed,public_candidate,public_candidate_reviewed,pass,,,,solutions,the equation v # #v # # has two solutions what is the positive difference between the two solutions
sat1590-math-113,sat-1590-elite-ai-bank.json,346,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-114,sat-1590-elite-ai-bank.json,347,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-115,sat-1590-elite-ai-bank.json,348,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-116,sat-1590-elite-ai-bank.json,349,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,47,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-117,sat-1590-elite-ai-bank.json,350,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-118,sat-1590-elite-ai-bank.json,351,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-119,sat-1590-elite-ai-bank.json,352,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-120,sat-1590-elite-ai-bank.json,353,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,student_produced_response,50,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,,for v v # v # # # what is v #
sat1590-math-121,sat-1590-elite-ai-bank.json,354,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-122,sat-1590-elite-ai-bank.json,355,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-123,sat-1590-elite-ai-bank.json,356,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-124,sat-1590-elite-ai-bank.json,357,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,53,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-125,sat-1590-elite-ai-bank.json,358,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-126,sat-1590-elite-ai-bank.json,359,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-127,sat-1590-elite-ai-bank.json,360,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-128,sat-1590-elite-ai-bank.json,361,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,56,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-129,sat-1590-elite-ai-bank.json,362,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-130,sat-1590-elite-ai-bank.json,363,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-131,sat-1590-elite-ai-bank.json,364,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-132,sat-1590-elite-ai-bank.json,365,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,104,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-133,sat-1590-elite-ai-bank.json,366,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-134,sat-1590-elite-ai-bank.json,367,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-135,sat-1590-elite-ai-bank.json,368,sat_1590,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,,for v v # v # # # what is v #
sat1590-math-137,sat-1590-elite-ai-bank.json,369,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-138,sat-1590-elite-ai-bank.json,370,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-139,sat-1590-elite-ai-bank.json,371,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-140,sat-1590-elite-ai-bank.json,372,sat_1590,Math,Advanced Math,Equivalent expressions,Medium,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-141,sat-1590-elite-ai-bank.json,373,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-142,sat-1590-elite-ai-bank.json,374,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-143,sat-1590-elite-ai-bank.json,375,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-144,sat-1590-elite-ai-bank.json,376,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-145,sat-1590-elite-ai-bank.json,377,sat_1590,Math,Advanced Math,Equivalent expressions,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-146,sat-1590-elite-ai-bank.json,378,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-147,sat-1590-elite-ai-bank.json,379,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-148,sat-1590-elite-ai-bank.json,380,sat_1590,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-150,sat-1590-elite-ai-bank.json,381,sat_1590,Math,Advanced Math,Equivalent expressions,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expression,which expression is equivalent to #v # # # v #
sat1590-math-155,sat-1590-elite-ai-bank.json,382,sat_1590,Math,Advanced Math,Nonlinear functions,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-156,sat-1590-elite-ai-bank.json,383,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,student_produced_response,108,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-157,sat-1590-elite-ai-bank.json,384,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
