"id","topicId","patternId","level","sourceFile","displayMode","interaction","priority","promptPreview"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q199","math10.assessment.integrated_review","math10.review.mixed_foundation.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 27: Trên hình biểu diễn ba lực F1, F2, F3 cùng tác động lên một vật ở vị trí cân bằng A. Cho biếvec(t) F1 = 30 N, F2 = 40 N. Tính cường độ của lực 3F. {{formula:/assets/math10/figures/math10-math10-assessment-integrated-review-toanthayc"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q200","math10.assessment.integrated_review","math10.review.mixed_foundation.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 28: Hình biểu diễn hai lực F1, F2 cùng tác động lên một vật, cho F1 = 3 N, F2 = 2 N. Tính độ lớvec(n) của hợp lực F1 + F2."
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q201","math10.assessment.integrated_review","math10.review.mixed_foundation.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 29: Cho hai lực F1 = F2 = 100 N có điểm đặt tại O và tạo với nhau góc 60°. Cường độ lực tổng hợp của hai lực đó bằng?"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q203","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 32: Một vật nặng 20kg được đỡ bởi một khung làm từ hai thanh thép ( BC, AC ) và được lắp bằng bản lề tại các điểm A, B và C. Tìm lực tác động lên hai thanh thép, lấy g = 10m / s 2 (làm tròn đến hàng phần chục). {{formula:/assets/math10/"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q205","math10.assessment.integrated_review","math10.review.mixed_foundation.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 36: Một chất điểm đang đứng yên chịu tác dụng bởi ba lực có phương trình như hình vẽ dưới đây. Biết rằng F1, F2 có cường độ 45 N, •AMB = 60 °. Lực F3 có phương, chiều, độ lớn bằng bao nhiêu? {{formula:/assets/math10/figures/math10-math1"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q206","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 38: Một con lắc đơn đang đứng yên tại vị trí cân bằng M. Thực tập viên tác dụng một lực F lên con lắc đưa nó đến vị trí I và giữ yên như hình vẽ. Biết rằng con lắc đang chịu tác động của lựvec(c) căng dây T có cường độ 40N, trọng lực P "
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q208","math10.assessment.integrated_review","math10.review.mixed_foundation.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 40: Điểm M đứng yên khi F3 =- F12 tức là 3F ngược hướng F12 và có độ lớn F3 = 45 3 ( N ). Tívec(nh) lực căng dây có độ lớn như nhau F1, F2 ở hình bên khi treo một vật lên trần nhà biết vật nặng có khối lượng 500gam và góc tạo bởi hai dâ"
"math10.math10.geometry.coordinate_plane_oxy._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q209","math10.geometry.coordinate_plane_oxy","math10.oxy.vector.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 42: Trong hình, quân m) đang ở vị trí có tọa độ (1; 2). Hỏi sau một nước đi, quân m) có thể đến những vị trí nào?"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q210","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 43: Để kéo đường dây điện băng qua một hồ hình chữ nhật ABCD với độ dài AB = 200 m, AD = 180 m, người ta dự định làm 4 cột điện liên tiếp cách đều, cột thứ nhất nằm trên bờ AB và cách đỉnh A khoảng cách 20 m, cột thứ tư nằm trên bờ CD v"
"math10.math10.geometry.coordinate_plane_oxy._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q212","math10.geometry.coordinate_plane_oxy","math10.oxy.circle.p4","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 45: Cú 1 khu cụng viờn hỡnh tam giỏc ABC. Sau khi chọn mặt phẳng tọa độ Oxy thớch hợp, tỡm được tọa độ cỏc đỉnh lần lượt là A ( -4;1), B ( 2; 4 ), C ( 2; - 2 ). Người ta dự định lắp 1 cột đốn cao thế để chiếu sỏng đều toàn bộ khu cụng v"
"math10.math10.geometry.coordinate_plane_oxy._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q213","math10.geometry.coordinate_plane_oxy","math10.oxy.circle.p4","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 1: Trong mụn cầu lụng, khi phỏt cầu, người chơi cần đỏnh cầu qua khỏi lưới sang sõn đối phương và khụng được để cho cầu rơi ngoài biờn. Trong mặt phẳng Oxy mỗi đơn vị tương ứng 1m, chọn điểm cú tọa độ ( 0; y0 ) là điểm phỏt cầu thỡ phươ"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q214","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 2: Một đại lí xe máy nhập mỗi chiếc xe Vison với giá 38 triệu đồng và bán ra 43 triệu đồng; đại lí đó bán được 400 xe trong một năm. Nhằm mục tiêu kích cầu tiêu thụ, đại lí dự định giảm giá bán và ước tính rằng nếu mỗi chiếc giảm giá 1 "
"math10.math10.algebra.logic_sets._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q215","math10.algebra.logic_sets","math10.error.approximation.p5","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 1: (THPT Nguyễn Tr)i_GKII_2025) Cổng Arch tại thành phố St Louis của Mỹ có hình dạng của một parabol. Biết khoảng cách giữa hai chân cổng là 162 m. Trên thành cổng, tại vị trí có độ cao 43 m so với mặt đất, người ta thả một sợi dây chạm"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q216","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 2: Khi quả bóng được đá lên, nó sẽ đạt độ cao nào đó rồi rơi xuống đất. Biết quỹ đạo của quả bóng là một parabol. Giả thiết rằng quả bóng được đá lên từ độ cao 1, 2 m, Sau 1 giây, nó đạt độ cao 11m và thời gian để quả bóng đạt độ cao lớ"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q217","math10.assessment.integrated_review","math10.review.real_world.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Cõu 3: Cửa hàng Goden tea hiện đang bỏn trà sữa với mức giỏ 30 nghỡn đồng mỗi ly, lượng khỏch trung bỡnh mỗi thỏng là 4000 lượt. Cửa hàng muốn tăng giỏ để tăng thờm doanh thu. Biết rằng nếu giỏ mỗi ly trà sữa cứ tăng thờm 1 nghỡn đồng thỡ l"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q218","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 4: Một nhà nghỉ ở Hạ Long có 40 phòng cho thuê. Hiện tại nhà nghỉ đang được cho thuê với giá 600000 đồng/ phòng/ đêm thì tất cả các phòng đều được thuê {{formula:/assets/math10/figures/math10-math10-assessment-integrated-review-toanthay"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q219","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_graph.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 5: Trong đợt hội trại “Khi tụi 18” được tổ chức tại trường THPT Yờn Viờn, Đoàn trường cú thực hiện một dự ỏn ảnh trưng bày trờn 1 pano cú dạng parabol như hỡnh vẽ. Biết rằng Đoàn trường sẽ yờu cầu cỏc lớp gửi hỡnh dự thi và dỏn lờn khu "
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q220","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 6: Vũm cửa lớn của một trung tõm văn húa hỡnh parabol cú chiều rộng d = 8 m và chiều cao h = 8 m. Hỏi phải đặt một chậu cõy cảnh cú chiều cao 1,5m cỏch mộp cửa bao nhiờu một để ngọn cõy khụng chạm vào thành cửa (làm trũn kết quả đến hàn"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q221","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 2: Hai bạn An và Bỡnh trao đổi với nhau: An núi: Tớ đọc ở một tài liệu thấy núi rằng cổng Trường Đại học Bỏch khoa Hà Nội cú dạng một parabol, khoảng cỏch giữa hai chõn cổng là 8 m và chiều cao của cổng tớnh từ một điểm trờn mặt đất cỏc"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q222","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 3: Quỹ đạo của một vật được ném lên từ gốc O (được chọn là điểm ném) trong mặt phẳng tọa độ - 3 2 Oxy là một parabol có phương trình y = x + x, trong đó x (mét) là khoảng cách theo 1000 phương ngang trên mặt đất từ vị trí của vật đến gố"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q223","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 4: Một cõy cầu treo cú trọng lượng phõn bố đều dọc theo chiều dài của nú. Cõy cầu cú trụ thỏp đụi cao 75 m so với mặt của cõy cầu và cỏch nhau 400 m. Cỏc dõy cỏp cú hỡnh dạng đường parabol và được treo trờn cỏc đỉnh thỏp. Cỏc dõy cỏp ch"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q224","math10.assessment.integrated_review","math10.review.real_world.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","cầu 100 m (giả sử mặt của cõy cầu là bằng phẳng). LỚP TOÁN THẦY CƯ- TP HUẾ. SĐT: 0834 332 133 7 Δ TOÁN THỰC TẾ 10- PHIấN BẢN 2025-2026 A WEB: Toanthaycu.comA"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q225","math10.algebra.quadratic_functions_graphs","math10.func.general.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 6: Một rạp chiếu phim cú sức chứa 1000 người. Với giỏ vộ là 40000 đồng, trung bỡnh sẽ cú khoảng 300 người đến rạp xem phim mỗi ngày. Để tăng số lượng vộ bỏn ra, rạp chiếu phim đó khảo sỏt thị trường và thấy rằng nếu giỏ vộ cứ giảm 10000"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q226","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_graph.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 7: Chiếc cầu dây văng một nhịp được thiết kế hai bên thành cầu có dạng parabol và được cố định bằng các dây cáp song song. Dựa vào bản vẽ ở Hình, h)y tính chiều dài tổng cộng của các dây cáp dọc ở hai mặt bên. Biết: - Dây dài nhất là 5 "
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q227","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 9: Khi một quả bóng được đá lên, nó sẽ đạt đến độ cao nào đó rồi rơi xuống. Biết rằng quỹ đạo của quả bóng là một cung parabol trong mặt phẳng với hệ tọa độ Oxy, trong đó x là thời gian (tính bằng giây), kể từ khi quả bóng được đá lên; "
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q228","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 10: Một người cao 1,7m đang chơi cầu lụng. Trỏi cầu được đỏnh lờn ở vị trớ ngang đầu của người đỏnh. Giả sử quỹ đạo bay của quả cầu là một parabol. Tỡm vị trớ cao nhất của quả cầu biết rằng, sau khoảng thời gian 7,5s thỡ quả cầu ở vị tr"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q229","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 11: Khi nuụi cỏ thớ nghiệm trong hồ, một nhà sinh học thấy rằng: Nếu trờn mỗi đơn vị diện tớch của mặt hồ cú n con cỏ thỡ trung bỡnh mỗi con cỏ sau một vụ cõn nặng P ( n ) = 360 - 10 n. Hỏi phải thả bao nhiờu con cỏ trờn một đơn vị diện"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q230","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 15: Một rạp chiếu phim có sức chứa 1000 người. Với giá vé là 40000 đồng, trung bình sẽ có khoảng 300 người đến rạp xem mỗi ngày. Để tăng số lượng vé bán ra, rạp chiếu phim đ) khảo sát thị trường và thấy rằng nếu mỗi vé giảm 10000 đồng t"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q231","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 16: Một chiếc cổng hỡnh Parabol bao gồm một cửa chớnh hỡnh chữ nhật ở giữa và hai cỏnh cửa phụ hai bờn như hỡnh vẽ. Biết chiều cao cổng Parabol là 4 m cũn kớch thước cửa ở giữa là 4 mx 3 m. Hóy tớnh khoảng cỏch giữa hai điểm A và B. LỚP"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q232","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 1: Một cầu thủ búng chuyền đún búng bước 1, quả búng nảy lờn và chuyển động với vận tốc ban đầu v0 ( m / s ) theo quỹ đạo là một đường Parabol. Chọn hệ trục tọa độ Oxy sao cho tọa độ quả búng ở thời điểm quả búng bắt đầu nảy lờn khỏi cỏ"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q233","math10.assessment.integrated_review","math10.review.mixed_foundation.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 2: Một doanh nghiệp tư nhân A chuyên kinh doanh xe gắn máy các loại. Hiện nay doanh nghiệp đang tập trung chiến lược vào kinh doanh xe hon đa Future Fi với chi phí mua vào một chiếc là 28(triệu đồng) và bán ra với giá là 32triệu đồng. V"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q234","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 1: Một miếng nhụm cú bề ngang 32 cm được uốn cong tạo thành mỏng dẫn nước bằng chia tấm nhụm thành 3 phần rồi gấp 2 bờn lại theo một gúc vuụng như hỡnh vẽ dưới. Hỏi x bằng bao nhiờu để tạo ra mỏng cú cú diện tớch mặt ngang S lớn nhất để"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q235","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 3: Một doanh nghiệp chuyên kinh doanh xe gắn máy các loại. Hiện nay doanh nghiệp đang tập trung chiến lược vào kinh doanh xe hon đa Future Fi với chi phí mua vào một chiếc là 27 triệu đồng và bán ra với giá là 31 triệu đồng. Với giá bán"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q236","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 4: Một quả bóng cầu thủ sút lên rồi rơi xuống theo quỹ đạo là Parabol. Biết rằng ban đầu quả bóng được sút lên từ độ cao 1m sau đó 1 giây nó đạt độ cao 10m và 3,5 giây nó ở độ cao 6,25m. Hỏi độ cao cao nhất mà quả bóng đạt được là bao n"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q237","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Câu 5: Cầu Cổng Vàng (Golden Gate Bridge) là cầu treo bắc ngang cửa vịnh San Francisco. Hai tháp cầu cao 746 ft và cách nhau 4200 ft. Mặt cầu rộng 90 ft cách mặt nước 220 ft. Cáp chính của cầu có dạng parabol, được treo từ hai tháp và tiếp "
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q238","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","cầu 1000 ft theo phương ngang (làm tròn kết quả đến hàng đơn vị) {{formula:/assets/math10/figures/math10-math10-assessment-integrated-review-toanthaycu-com-chuy-n-to-n-th-c-t-10-tr-n-nh-c-pdf-q238.png|w=932|h=291}}"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q239","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 6: Giả sử giỏ bỏn p (tớnh bằng đụ la) và sản lượng bỏn được x của một sản phẩm thỏa món phương 1 trỡnh cầu p =- x + 100. Gọi doanh thu R = px. Cụng ty nờn đặt giỏ p là bao nhiờu để đạt 6 doanh thu lớn nhất?"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q240","math10.assessment.integrated_review","math10.review.real_world.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 7: Một người nụng dõn cú 4000 m hàng rào để bao quanh một mảnh đất hỡnh chữ nhật giỏp bờ sụng (khụng cần rào dọc theo bờ sụng). Hỏi diện tớch lớn nhất hỡnh chữ nhật đú bằng bao nhiờu triệu một vuụng? LỚP TOÁN THẦY CƯ- TP HUẾ. SĐT: 0834 "
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q241","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 8: Một sân điền kinh - đường chạy có dạng một hình chữ nhật nối với hai nửa hình tròn ở hai đầu. (Xem hình.) Chu vi bên trong của đường chạy (đường viền tiếp xúc với mặt sân chạy) bằng 1500 mét. H)y xác định chiều dài của phần hình chữ "
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q242","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 9: Một ụ cửa đặc biệt cú hỡnh dạng gồm một hỡnh chữ nhật bờn dưới, phớa trờn là một tam giỏc đều, với cạnh đỏy tam giỏc bằng chiều rộng của hỡnh chữ nhật. Nếu chu vi tổng cộng của cửa sổ là 16 feet, hóy tỡm chiều dài của cạnh tam giỏc đ"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q243","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","figure_reference","open_response","image_dependent_review","Câu 2: Khi du lịch đến thành phố St. Louis (Mỹ), ta sẽ thấy một cái cổng lớn có hình parabol hướng bề lõm xuống dưới, đó là cổng Arch. Giả sử ta lập một hệ toạ độ Oxy sao cho một chân cổng đi qua gốc O như Hình 16 (x và y tính bằng mét), ch"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q244","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 3: Bố bạn Lan gửi 10 triệu đồng vào một ngõn hàng với lói suất x % / thỏng. Biết rằng nếu khụng rỳt tiền ra khỏi ngõn hàng thỡ cứ sau mỗi thỏng, số tiền lói sẽ được nhập với vốn ban đầu để tớnh lói cho thỏng tiếp theo. Tớnh số tiền cả v"
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q245","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 4: Một hũn đỏ được nộm lờn trờn theo phương thẳng đứng. Khi bỏ qua sức cản khụng khớ, chuyển động của hũn đỏ tũn theo phương trỡnh sau: y =- 4,9 t^2 + mt + n, với m, n là cỏc hằng số. Ở đõy t = 0 là thời điểm hũn đỏ được nộm lờn, y ( t "
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q246","math10.algebra.quadratic_functions_graphs","math10.func.quadratic_app.p3","application","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 5: Cầu Nhật Tõn bắc qua sụng Hồng được xem là chiếc cầu dõy văng dài nhất Việt. Cầu cú 5 trụ thỏp chớnh kết nối cỏc nhịp dõy văng nõng đỡ toàn bộ phần chớnh của cõy cầu, cũng là để tượng trưng cho 5 cửa ụ cổ kớnh của Hà Nội. Mỗi trụ thỏ"
"math10.math10.algebra.quadratic_functions_graphs._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q247","math10.algebra.quadratic_functions_graphs","math10.func.general.p1","foundation","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 6: Một vận động viờn búng chuyền đỏnh một quả búng lờn với vị trớ ban đầu từ độ cao 4 ft (tớnh từ tay đỏnh búng đến mặt đất). Tại thời điểm 0,5s trỏi búng ở độ cao 10ft và tại 1s thỡ trỏi búng ở độ cao 8ft a) Viết cụng thức tớnh độ cao "
"math10.math10.assessment.integrated_review._toanthaycu_com__chuy_n____to_n_th_c_t__10_tr_n___nh_c__pdf.q248","math10.assessment.integrated_review","math10.review.mixed_exam.p2","core","[toanthaycu.com]_Chuyên đề Toán thực tế 10_Trần Đình Cư.pdf","text","open_response","manual_or_cas_solver","Cõu 10: Một tấm tụn cú bề rộng AB là 100cm. Người ta chọn 2 điểm M và N trờn đoạn AB sao cho cú thể làm được một mỏng nước như hỡnh vẽ. ( AMNB là hỡnh chữ nhật). Tỡm MN để mỏng nước cú diện tớch AMNB lớn nhất."
